_id,has_rain,has_rain_1,has_rain_2,has_rain_3,has_rain_4,has_rain_5,has_rain_6,humidity_avg_1,humidity_avg_2,humidity_avg_3,humidity_avg_4,humidity_avg_5,humidity_avg_6,humidity_fall_1,humidity_fall_2,humidity_fall_3,humidity_fall_4,humidity_fall_5,humidity_fall_6,humidity_max_1,humidity_max_2,humidity_max_3,humidity_max_4,humidity_max_5,humidity_max_6,humidity_min_1,humidity_min_2,humidity_min_3,humidity_min_4,humidity_min_5,humidity_min_6,humidity_rise_1,humidity_rise_2,humidity_rise_3,humidity_rise_4,humidity_rise_5,humidity_rise_6,humidity_steady_1,humidity_steady_2,humidity_steady_3,humidity_steady_4,humidity_steady_5,humidity_steady_6,light_avg_1,light_avg_2,light_avg_3,light_avg_4,light_avg_5,light_avg_6,light_fall_1,light_fall_2,light_fall_3,light_fall_4,light_fall_5,light_fall_6,light_max_1,light_max_2,light_max_3,light_max_4,light_max_5,light_max_6,light_min_1,light_min_2,light_min_3,light_min_4,light_min_5,light_min_6,light_rise_1,light_rise_2,light_rise_3,light_rise_4,light_rise_5,light_rise_6,light_steady_1,light_steady_2,light_steady_3,light_steady_4,light_steady_5,light_steady_6,pressure_avg_1,pressure_avg_2,pressure_avg_3,pressure_avg_4,pressure_avg_5,pressure_avg_6,pressure_fall_1,pressure_fall_2,pressure_fall_3,pressure_fall_4,pressure_fall_5,pressure_fall_6,pressure_max_1,pressure_max_2,pressure_max_3,pressure_max_4,pressure_max_5,pressure_max_6,pressure_min_1,pressure_min_2,pressure_min_3,pressure_min_4,pressure_min_5,pressure_min_6,pressure_rise_1,pressure_rise_2,pressure_rise_3,pressure_rise_4,pressure_rise_5,pressure_rise_6,pressure_steady_1,pressure_steady_2,pressure_steady_3,pressure_steady_4,pressure_steady_5,pressure_steady_6,rain_avg_1,rain_avg_2,rain_avg_3,rain_avg_4,rain_avg_5,rain_avg_6,rain_fall_1,rain_fall_2,rain_fall_3,rain_fall_4,rain_fall_5,rain_fall_6,rain_max_1,rain_max_2,rain_max_3,rain_max_4,rain_max_5,rain_max_6,rain_min_1,rain_min_2,rain_min_3,rain_min_4,rain_min_5,rain_min_6,rain_rise_1,rain_rise_2,rain_rise_3,rain_rise_4,rain_rise_5,rain_rise_6,rain_steady_1,rain_steady_2,rain_steady_3,rain_steady_4,rain_steady_5,rain_steady_6,temperature_avg_1,temperature_avg_2,temperature_avg_3,temperature_avg_4,temperature_avg_5,temperature_avg_6,temperature_fall_1,temperature_fall_2,temperature_fall_3,temperature_fall_4,temperature_fall_5,temperature_fall_6,temperature_max_1,temperature_max_2,temperature_max_3,temperature_max_4,temperature_max_5,temperature_max_6,temperature_min_1,temperature_min_2,temperature_min_3,temperature_min_4,temperature_min_5,temperature_min_6,temperature_rise_1,temperature_rise_2,temperature_rise_3,temperature_rise_4,temperature_rise_5,temperature_rise_6,temperature_steady_1,temperature_steady_2,temperature_steady_3,temperature_steady_4,temperature_steady_5,temperature_steady_6
11_23_2017_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69565217391305,0.0,83.1304347826087,77.8695652173913,68.52173913043478,3.0,9.0,7.0,7.0,7.0,4.0,81.0,94.0,99.0,92.0,82.0,74.0,76.0,70.0,93.0,74.0,74.0,65.0,8.0,8.0,10.0,11.0,11.0,11.0,12.0,6.0,6.0,5.0,5.0,8.0,0.0,361.17391304347825,0.0,0.0,0.0,3.1739130434782608,14.0,13.0,0.0,0.0,0.0,5.0,317.0,1010.0,61.0,0.0,0.0,31.0,76.0,71.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,18.0,23.0,23.0,17.0,0.0,1010.7391304347826,0.0,1007.0434782608696,1005.7826086956521,1005.0,1.0,0.0,0.0,1.0,0.0,0.0,1011.0,1011.0,1010.0,1008.0,1006.0,1005.0,1010.0,1010.0,1008.0,1006.0,1005.0,1005.0,1.0,2.0,3.0,3.0,2.0,1.0,21.0,21.0,20.0,19.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,7.434782608695652,6.304347826086956,7.913043478260869,9.391304347826088,10.0,1.0,3.0,4.0,2.0,3.0,0.0,10.0,11.0,7.0,9.0,10.0,10.0,9.0,5.0,5.0,7.0,9.0,10.0,3.0,6.0,5.0,1.0,3.0,1.0,19.0,14.0,14.0,20.0,17.0,22.0
11_23_2017_5,0,0.0,0.0,0.0,0.0,0.0,0.0,87.78260869565217,0.0,86.69565217391305,0.0,83.1304347826087,77.8695652173913,1.0,3.0,9.0,7.0,7.0,7.0,93.0,81.0,94.0,99.0,92.0,82.0,82.0,76.0,70.0,93.0,74.0,74.0,11.0,8.0,8.0,10.0,11.0,11.0,11.0,12.0,6.0,6.0,5.0,5.0,5.217391304347826,0.0,361.17391304347825,0.0,0.0,0.0,5.0,14.0,13.0,0.0,0.0,0.0,53.0,317.0,1010.0,61.0,0.0,0.0,0.0,76.0,71.0,0.0,0.0,0.0,1.0,8.0,9.0,5.0,0.0,0.0,17.0,1.0,1.0,18.0,23.0,23.0,1010.4782608695652,0.0,1010.7391304347826,0.0,1007.0434782608696,1005.7826086956521,2.0,1.0,0.0,0.0,1.0,0.0,1011.0,1011.0,1011.0,1010.0,1008.0,1006.0,1010.0,1010.0,1010.0,1008.0,1006.0,1005.0,4.0,1.0,2.0,3.0,3.0,2.0,17.0,21.0,21.0,20.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,8.91304347826087,0.0,7.434782608695652,6.304347826086956,7.913043478260869,9.391304347826088,3.0,1.0,3.0,4.0,2.0,3.0,10.0,10.0,11.0,7.0,9.0,10.0,8.0,9.0,5.0,5.0,7.0,9.0,2.0,3.0,6.0,5.0,1.0,3.0,18.0,19.0,14.0,14.0,20.0,17.0
11_24_2017_0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.82608695652173,87.78260869565217,0.0,86.69565217391305,0.0,83.1304347826087,6.0,1.0,3.0,9.0,7.0,7.0,100.0,93.0,81.0,94.0,99.0,92.0,93.0,82.0,76.0,70.0,93.0,74.0,8.0,11.0,8.0,8.0,10.0,11.0,9.0,11.0,12.0,6.0,6.0,5.0,0.0,5.217391304347826,0.0,361.17391304347825,0.0,0.0,0.0,5.0,14.0,13.0,0.0,0.0,0.0,53.0,317.0,1010.0,61.0,0.0,0.0,0.0,76.0,71.0,0.0,0.0,0.0,1.0,8.0,9.0,5.0,0.0,23.0,17.0,1.0,1.0,18.0,23.0,1011.0,1010.4782608695652,0.0,1010.7391304347826,0.0,1007.0434782608696,0.0,2.0,1.0,0.0,0.0,1.0,1011.0,1011.0,1011.0,1011.0,1010.0,1008.0,1011.0,1010.0,1010.0,1010.0,1008.0,1006.0,1.0,4.0,1.0,2.0,3.0,3.0,22.0,17.0,21.0,21.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,7.086956521739131,8.91304347826087,0.0,7.434782608695652,6.304347826086956,7.913043478260869,2.0,3.0,1.0,3.0,4.0,2.0,8.0,10.0,10.0,11.0,7.0,9.0,6.0,8.0,9.0,5.0,5.0,7.0,1.0,2.0,3.0,6.0,5.0,1.0,20.0,18.0,19.0,14.0,14.0,20.0
11_24_2017_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.82608695652173,87.78260869565217,0.0,86.69565217391305,0.0,4.0,6.0,1.0,3.0,9.0,7.0,100.0,100.0,93.0,81.0,94.0,99.0,95.0,93.0,82.0,76.0,70.0,93.0,6.0,8.0,11.0,8.0,8.0,10.0,13.0,9.0,11.0,12.0,6.0,6.0,0.0,0.0,5.217391304347826,0.0,361.17391304347825,0.0,0.0,0.0,5.0,14.0,13.0,0.0,0.0,0.0,53.0,317.0,1010.0,61.0,0.0,0.0,0.0,76.0,71.0,0.0,0.0,0.0,1.0,8.0,9.0,5.0,23.0,23.0,17.0,1.0,1.0,18.0,1011.0,1011.0,1010.4782608695652,0.0,1010.7391304347826,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1011.0,1011.0,1011.0,1011.0,1011.0,1010.0,1011.0,1011.0,1010.0,1010.0,1010.0,1008.0,1.0,1.0,4.0,1.0,2.0,3.0,22.0,22.0,17.0,21.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,5.913043478260869,7.086956521739131,8.91304347826087,0.0,7.434782608695652,6.304347826086956,4.0,2.0,3.0,1.0,3.0,4.0,7.0,8.0,10.0,10.0,11.0,7.0,5.0,6.0,8.0,9.0,5.0,5.0,4.0,1.0,2.0,3.0,6.0,5.0,15.0,20.0,18.0,19.0,14.0,14.0
11_24_2017_2,0,0.0,0.0,0.0,0.0,0.0,0.0,99.95454545454545,0.0,96.82608695652173,87.78260869565217,0.0,86.69565217391305,1.0,4.0,6.0,1.0,3.0,9.0,100.0,100.0,100.0,93.0,81.0,94.0,99.0,95.0,93.0,82.0,76.0,70.0,2.0,6.0,8.0,11.0,8.0,8.0,19.0,13.0,9.0,11.0,12.0,6.0,0.6363636363636364,0.0,0.0,5.217391304347826,0.0,361.17391304347825,0.0,0.0,0.0,5.0,14.0,13.0,8.0,0.0,0.0,53.0,317.0,1010.0,0.0,0.0,0.0,0.0,76.0,71.0,3.0,0.0,0.0,1.0,8.0,9.0,19.0,23.0,23.0,17.0,1.0,1.0,1010.8636363636364,1011.0,1011.0,1010.4782608695652,0.0,1010.7391304347826,1.0,0.0,0.0,2.0,1.0,0.0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,1010.0,1011.0,1011.0,1010.0,1010.0,1010.0,2.0,1.0,1.0,4.0,1.0,2.0,19.0,22.0,22.0,17.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,23.0,23.0,23.0,23.0,5.863636363636363,5.913043478260869,7.086956521739131,8.91304347826087,0.0,7.434782608695652,2.0,4.0,2.0,3.0,1.0,3.0,6.0,7.0,8.0,10.0,10.0,11.0,5.0,5.0,6.0,8.0,9.0,5.0,4.0,4.0,1.0,2.0,3.0,6.0,16.0,15.0,20.0,18.0,19.0,14.0
11_24_2017_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95454545454545,0.0,96.82608695652173,87.78260869565217,0.0,9.0,1.0,4.0,6.0,1.0,3.0,100.0,100.0,100.0,100.0,93.0,81.0,74.0,99.0,95.0,93.0,82.0,76.0,7.0,2.0,6.0,8.0,11.0,8.0,8.0,19.0,13.0,9.0,11.0,12.0,0.0,0.6363636363636364,0.0,0.0,5.217391304347826,0.0,4.0,0.0,0.0,0.0,5.0,14.0,185.0,8.0,0.0,0.0,53.0,317.0,12.0,0.0,0.0,0.0,0.0,76.0,19.0,3.0,0.0,0.0,1.0,8.0,1.0,19.0,23.0,23.0,17.0,1.0,0.0,1010.8636363636364,1011.0,1011.0,1010.4782608695652,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1012.0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,1010.0,1011.0,1011.0,1010.0,1010.0,2.0,2.0,1.0,1.0,4.0,1.0,21.0,19.0,22.0,22.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,23.0,23.0,23.0,23.0,0.0,5.863636363636363,5.913043478260869,7.086956521739131,8.91304347826087,0.0,3.0,2.0,4.0,2.0,3.0,1.0,13.0,6.0,7.0,8.0,10.0,10.0,6.0,5.0,5.0,6.0,8.0,9.0,5.0,4.0,4.0,1.0,2.0,3.0,16.0,16.0,15.0,20.0,18.0,19.0
11_24_2017_4,0,0.0,0.0,0.0,0.0,0.0,0.0,95.1304347826087,0.0,99.95454545454545,0.0,96.82608695652173,87.78260869565217,9.0,9.0,1.0,4.0,6.0,1.0,99.0,100.0,100.0,100.0,100.0,93.0,90.0,74.0,99.0,95.0,93.0,82.0,11.0,7.0,2.0,6.0,8.0,11.0,3.0,8.0,19.0,13.0,9.0,11.0,78.43478260869566,0.0,0.6363636363636364,0.0,0.0,5.217391304347826,15.0,4.0,0.0,0.0,0.0,5.0,134.0,185.0,8.0,0.0,0.0,53.0,14.0,12.0,0.0,0.0,0.0,0.0,6.0,19.0,3.0,0.0,0.0,1.0,2.0,1.0,19.0,23.0,23.0,17.0,1011.2173913043479,0.0,1010.8636363636364,1011.0,1011.0,1010.4782608695652,0.0,1.0,1.0,0.0,0.0,2.0,1012.0,1012.0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,1010.0,1011.0,1011.0,1010.0,2.0,2.0,2.0,1.0,1.0,4.0,21.0,21.0,19.0,22.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,22.0,23.0,23.0,23.0,7.086956521739131,0.0,5.863636363636363,5.913043478260869,7.086956521739131,8.91304347826087,2.0,3.0,2.0,4.0,2.0,3.0,8.0,13.0,6.0,7.0,8.0,10.0,6.0,6.0,5.0,5.0,6.0,8.0,3.0,5.0,4.0,4.0,1.0,2.0,18.0,16.0,16.0,15.0,20.0,18.0
11_24_2017_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1304347826087,0.0,99.95454545454545,0.0,96.82608695652173,3.0,9.0,9.0,1.0,4.0,6.0,100.0,99.0,100.0,100.0,100.0,100.0,96.0,90.0,74.0,99.0,95.0,93.0,5.0,11.0,7.0,2.0,6.0,8.0,13.0,3.0,8.0,19.0,13.0,9.0,0.0,78.43478260869566,0.0,0.6363636363636364,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,13.0,134.0,185.0,8.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1.0,6.0,19.0,3.0,0.0,0.0,16.0,2.0,1.0,19.0,23.0,23.0,0.0,1011.2173913043479,0.0,1010.8636363636364,1011.0,1011.0,0.0,0.0,1.0,1.0,0.0,0.0,1013.0,1012.0,1012.0,1011.0,1011.0,1011.0,1012.0,1011.0,1011.0,1010.0,1011.0,1011.0,2.0,2.0,2.0,2.0,1.0,1.0,19.0,21.0,21.0,19.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,24.0,22.0,23.0,23.0,0.0,7.086956521739131,0.0,5.863636363636363,5.913043478260869,7.086956521739131,2.0,2.0,3.0,2.0,4.0,2.0,7.0,8.0,13.0,6.0,7.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,3.0,5.0,4.0,4.0,1.0,17.0,18.0,16.0,16.0,15.0,20.0
11_25_2017_0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1304347826087,0.0,99.95454545454545,0.0,8.0,3.0,9.0,9.0,1.0,4.0,100.0,100.0,99.0,100.0,100.0,100.0,93.0,96.0,90.0,74.0,99.0,95.0,10.0,5.0,11.0,7.0,2.0,6.0,6.0,13.0,3.0,8.0,19.0,13.0,0.0,0.0,78.43478260869566,0.0,0.6363636363636364,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,13.0,134.0,185.0,8.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1.0,6.0,19.0,3.0,0.0,24.0,16.0,2.0,1.0,19.0,23.0,0.0,0.0,1011.2173913043479,0.0,1010.8636363636364,1011.0,0.0,0.0,0.0,1.0,1.0,0.0,1013.0,1013.0,1012.0,1012.0,1011.0,1011.0,1013.0,1012.0,1011.0,1011.0,1010.0,1011.0,1.0,2.0,2.0,2.0,2.0,1.0,23.0,19.0,21.0,21.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,19.0,23.0,24.0,22.0,23.0,0.0,0.0,7.086956521739131,0.0,5.863636363636363,5.913043478260869,1.0,2.0,2.0,3.0,2.0,4.0,7.0,7.0,8.0,13.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,21.0,17.0,18.0,16.0,16.0,15.0
11_25_2017_1,0,0.0,0.0,0.0,0.0,0.0,0.0,98.1304347826087,0.0,0.0,95.1304347826087,0.0,99.95454545454545,6.0,8.0,3.0,9.0,9.0,1.0,100.0,100.0,100.0,99.0,100.0,100.0,97.0,93.0,96.0,90.0,74.0,99.0,6.0,10.0,5.0,11.0,7.0,2.0,11.0,6.0,13.0,3.0,8.0,19.0,0.0,0.0,0.0,78.43478260869566,0.0,0.6363636363636364,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,13.0,134.0,185.0,8.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1.0,6.0,19.0,3.0,23.0,24.0,16.0,2.0,1.0,19.0,1013.0,0.0,0.0,1011.2173913043479,0.0,1010.8636363636364,0.0,0.0,0.0,0.0,1.0,1.0,1013.0,1013.0,1013.0,1012.0,1012.0,1011.0,1013.0,1013.0,1012.0,1011.0,1011.0,1010.0,1.0,1.0,2.0,2.0,2.0,2.0,22.0,23.0,19.0,21.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,21.0,19.0,23.0,24.0,22.0,6.0,0.0,0.0,7.086956521739131,0.0,5.863636363636363,0.0,1.0,2.0,2.0,3.0,2.0,6.0,7.0,7.0,8.0,13.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,2.0,2.0,3.0,5.0,4.0,22.0,21.0,17.0,18.0,16.0,16.0
11_25_2017_2,0,0.0,0.0,0.0,0.0,0.0,0.0,96.6086956521739,98.1304347826087,0.0,0.0,95.1304347826087,0.0,6.0,6.0,8.0,3.0,9.0,9.0,98.0,100.0,100.0,100.0,99.0,100.0,94.0,97.0,93.0,96.0,90.0,74.0,6.0,6.0,10.0,5.0,11.0,7.0,11.0,11.0,6.0,13.0,3.0,8.0,0.6086956521739131,0.0,0.0,0.0,78.43478260869566,0.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,0.0,0.0,13.0,134.0,185.0,0.0,0.0,0.0,0.0,14.0,12.0,3.0,0.0,0.0,1.0,6.0,19.0,20.0,23.0,24.0,16.0,2.0,1.0,1012.8260869565217,1013.0,0.0,0.0,1011.2173913043479,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1013.0,1013.0,1013.0,1013.0,1012.0,1012.0,1012.0,1013.0,1013.0,1012.0,1011.0,1011.0,2.0,1.0,1.0,2.0,2.0,2.0,20.0,22.0,23.0,19.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,23.0,21.0,19.0,23.0,24.0,6.3478260869565215,6.0,0.0,0.0,7.086956521739131,0.0,2.0,0.0,1.0,2.0,2.0,3.0,7.0,6.0,7.0,7.0,8.0,13.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,1.0,2.0,2.0,3.0,5.0,18.0,22.0,21.0,17.0,18.0,16.0
11_25_2017_3,0,0.0,0.0,0.0,0.0,0.0,0.0,85.95652173913044,96.6086956521739,98.1304347826087,0.0,0.0,95.1304347826087,12.0,6.0,6.0,8.0,3.0,9.0,99.0,98.0,100.0,100.0,100.0,99.0,71.0,94.0,97.0,93.0,96.0,90.0,8.0,6.0,6.0,10.0,5.0,11.0,3.0,11.0,11.0,6.0,13.0,3.0,73.78260869565217,0.6086956521739131,0.0,0.0,0.0,78.43478260869566,4.0,0.0,0.0,0.0,4.0,15.0,113.0,8.0,0.0,0.0,13.0,134.0,14.0,0.0,0.0,0.0,0.0,14.0,18.0,3.0,0.0,0.0,1.0,6.0,1.0,20.0,23.0,24.0,16.0,2.0,1012.6086956521739,1012.8260869565217,1013.0,0.0,0.0,1011.2173913043479,2.0,1.0,0.0,0.0,0.0,0.0,1013.0,1013.0,1013.0,1013.0,1013.0,1012.0,1012.0,1012.0,1013.0,1013.0,1012.0,1011.0,2.0,2.0,1.0,1.0,2.0,2.0,19.0,20.0,22.0,23.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,23.0,23.0,23.0,21.0,19.0,23.0,9.73913043478261,6.3478260869565215,6.0,0.0,0.0,7.086956521739131,6.0,2.0,0.0,1.0,2.0,2.0,13.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,3.0,1.0,2.0,2.0,3.0,7.0,18.0,22.0,21.0,17.0,18.0
11_25_2017_4,0,0.0,0.0,0.0,0.0,0.0,0.0,83.78260869565217,85.95652173913044,96.6086956521739,98.1304347826087,0.0,0.0,10.0,12.0,6.0,6.0,8.0,3.0,93.0,99.0,98.0,100.0,100.0,100.0,65.0,71.0,94.0,97.0,93.0,96.0,10.0,8.0,6.0,6.0,10.0,5.0,3.0,3.0,11.0,11.0,6.0,13.0,95.82608695652173,73.78260869565217,0.6086956521739131,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,4.0,239.0,113.0,8.0,0.0,0.0,13.0,37.0,14.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,0.0,0.0,1.0,1.0,1.0,20.0,23.0,24.0,16.0,1010.7391304347826,1012.6086956521739,1012.8260869565217,1013.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1012.0,1013.0,1013.0,1013.0,1013.0,1013.0,1010.0,1012.0,1012.0,1013.0,1013.0,1012.0,2.0,2.0,2.0,1.0,1.0,2.0,18.0,19.0,20.0,22.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,23.0,23.0,23.0,23.0,21.0,19.0,10.217391304347826,9.73913043478261,6.3478260869565215,6.0,0.0,0.0,5.0,6.0,2.0,0.0,1.0,2.0,16.0,13.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,10.0,3.0,1.0,2.0,2.0,11.0,7.0,18.0,22.0,21.0,17.0
11_25_2017_5,0,0.0,0.0,0.0,0.0,0.0,0.0,93.21739130434783,83.78260869565217,85.95652173913044,96.6086956521739,98.1304347826087,0.0,7.0,10.0,12.0,6.0,6.0,8.0,96.0,93.0,99.0,98.0,100.0,100.0,90.0,65.0,71.0,94.0,97.0,93.0,11.0,10.0,8.0,6.0,6.0,10.0,5.0,3.0,3.0,11.0,11.0,6.0,2.4782608695652173,95.82608695652173,73.78260869565217,0.6086956521739131,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,27.0,239.0,113.0,8.0,0.0,0.0,0.0,37.0,14.0,0.0,0.0,0.0,1.0,6.0,18.0,3.0,0.0,0.0,18.0,1.0,1.0,20.0,23.0,24.0,1009.7826086956521,1010.7391304347826,1012.6086956521739,1012.8260869565217,1013.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1010.0,1012.0,1013.0,1013.0,1013.0,1013.0,1009.0,1010.0,1012.0,1012.0,1013.0,1013.0,1.0,2.0,2.0,2.0,1.0,1.0,21.0,18.0,19.0,20.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,23.0,23.0,23.0,23.0,21.0,8.391304347826088,10.217391304347826,9.73913043478261,6.3478260869565215,6.0,0.0,3.0,5.0,6.0,2.0,0.0,1.0,9.0,16.0,13.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,7.0,10.0,3.0,1.0,2.0,17.0,11.0,7.0,18.0,22.0,21.0
11_26_2017_0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.3913043478261,93.21739130434783,83.78260869565217,85.95652173913044,96.6086956521739,98.1304347826087,8.0,7.0,10.0,12.0,6.0,6.0,99.0,96.0,93.0,99.0,98.0,100.0,61.0,90.0,65.0,71.0,94.0,97.0,11.0,11.0,10.0,8.0,6.0,6.0,4.0,5.0,3.0,3.0,11.0,11.0,0.0,2.4782608695652173,95.82608695652173,73.78260869565217,0.6086956521739131,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,27.0,239.0,113.0,8.0,0.0,0.0,0.0,37.0,14.0,0.0,0.0,0.0,1.0,6.0,18.0,3.0,0.0,23.0,18.0,1.0,1.0,20.0,23.0,1009.0,1009.7826086956521,1010.7391304347826,1012.6086956521739,1012.8260869565217,1013.0,0.0,1.0,3.0,2.0,1.0,0.0,1009.0,1010.0,1012.0,1013.0,1013.0,1013.0,1009.0,1009.0,1010.0,1012.0,1012.0,1013.0,1.0,1.0,2.0,2.0,2.0,1.0,22.0,21.0,18.0,19.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,8.652173913043478,8.391304347826088,10.217391304347826,9.73913043478261,6.3478260869565215,6.0,4.0,3.0,5.0,6.0,2.0,0.0,16.0,9.0,16.0,13.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,5.0,3.0,7.0,10.0,3.0,1.0,14.0,17.0,11.0,7.0,18.0,22.0
